edu_complete,ever_smoke,age_first_smoke,days_per_month_smoke,ever_drink,age_first_drink,days_per_month_drink,ever_marijuana,age_first_marijuana,days_per_month_marijuana,gang_around,ever_attack,drug_sell,gender,race,parent_religion,parents_income,age_months,family_struct,residency_change,rural_urban,sampling_weight
6,0,,,0,,,1,2,2,0,0,0,1,4,,,159,5,,1,348377
7,0,,,0,,,0,,,1,0,0,1,4,,,160,5,,1,348377
6,0,,,1,1,0,0,,,1,1,0,1,4,,,159,5,,1,348377
6,0,,,0,,,0,,,0,1,0,1,,1,,156,4,1,1,188764
9,0,,,0,,,0,,,1,0,0,1,,1,11000,191,1,2,1,216419
7,0,,,0,,,0,,,0,0,0,1,,1,11000,168,1,1,1,194202
7,0,,,0,,,0,,,1,0,0,1,,1,11000,163,1,1,1,188764
6,1,11,0,1,14,1,1,12,1,1,0,0,1,1,2,0,169,1,1,1,286690
9,1,15,0,1,14,0,0,,,1,0,0,2,,1,,192,1,1,1,153653
9,1,14,0,1,14,0,0,,,1,0,0,2,,1,,192,1,1,1,153653
7,0,,,1,12,1,0,,,1,0,0,2,,1,,177,1,1,1,170674
8,0,,,1,13,1,0,,,1,0,0,2,,1,,179,1,1,1,170674
11,0,,,0,,,0,,,1,0,0,2,,1,,198,1,1,1,216417
7,0,,,0,,,0,,,1,0,0,2,,1,,175,1,1,1,170674
9,0,,,1,15,0,0,,,1,0,0,1,,1,,189,1,1,1,216419
7,0,,,0,,,0,,,0,0,0,1,,1,,172,1,1,1,194202
8,0,,,1,10,0,0,,,1,0,0,2,,1,,173,1,1,1,183108
7,0,,,1,12,1,0,,,1,0,0,1,,,,162,4,,1,188764
10,0,,,0,,,0,,,0,0,0,1,,,,202,10,,1,221373
9,1,13,0,0,,,0,,,1,0,0,2,1,1,900,191,1,1,1,249612
7,1,12,0,1,12,0,0,,,1,0,0,2,1,1,900,160,1,1,1,297462
6,0,,,0,,,0,,,1,0,0,2,1,1,11000,153,2,1,1,297875
8,1,14,0,1,15,0,1,14,1,1,1,0,2,1,1,29046,182,4,2,1,277263
10,0,,,0,,,0,,,1,0,0,2,1,,,200,1,,1,351575
9,0,,,0,,,0,,,1,1,0,1,1,,,190,1,,1,351577
9,1,14,0,1,14,3,1,15,2,1,0,0,2,1,1,4000,192,1,1,1,249612
6,0,,,0,,,0,,,0,0,0,1,1,1,4000,153,1,1,1,306651
8,1,10,0,1,10,0,1,10,0,1,1,1,1,1,1,,190,8,2,1,351577
7,0,,,0,,,0,,,1,0,0,2,1,1,,172,8,1,1,277263
7,0,,,0,,,0,,,1,0,0,1,3,,,166,4,,1,315485
6,0,,,1,11,0,0,,,1,0,0,2,3,25,,152,4,,1,297875
9,1,11,0,1,12,0,0,,,1,1,0,2,1,1,14000,185,4,1,1,294308
8,0,,,0,,,0,,,1,0,0,1,2,2,41000,178,4,1,1,189002
9,0,,,0,,,0,,,1,0,0,1,2,1,40000,194,1,1,1,218100
5,0,,,0,,,0,,,0,0,0,2,2,2,,147,2,1,1,179185
6,0,,,0,,,0,,,1,0,0,1,2,1,90254,160,1,1,1,214531
11,0,,,1,14,0,0,,,0,0,0,2,,1,20000,196,1,3,1,217720
6,0,,,0,,,0,,,0,0,0,1,5,13,,169,4,1,1,256688
,1,10,30,1,7,0,0,,,1,0,0,1,,1,,207,4,1,1,222706
9,0,,,0,,,0,,,0,0,0,2,1,,,209,10,,1,322292
5,0,,,0,,,0,,,0,0,0,2,4,1,,157,4,1,1,294729
7,0,,,0,,,0,,,0,0,0,1,5,1,,159,1,2,1,271468
8,0,,,1,15,4,0,,,1,1,0,1,5,1,21000,184,1,1,1,302525
10,1,16,0,1,16,4,1,16,0,1,0,0,1,5,1,,204,4,1,1,309451
7,1,14,1,1,13,2,1,14,1,1,0,0,2,5,1,,173,4,1,1,255960
9,0,,,0,,,0,,,1,0,0,2,5,,,187,4,,1,238580
9,1,13,0,1,13,0,0,,,1,0,0,2,1,1,35000,191,1,1,1,311620
7,1,13,0,1,13,0,0,,,0,0,0,2,4,1,,170,4,1,1,331554
9,0,,,0,,,0,,,0,1,0,1,4,,,204,1,,1,366529
10,0,,,0,,,0,,,1,0,0,1,5,1,54000,205,1,1,1,227620
5,0,,,0,,,0,,,0,0,0,1,5,,,174,9,,1,199682
5,0,,,0,,,0,,,0,0,0,1,5,,,161,1,,1,194090
6,0,,,0,,,0,,,1,0,0,1,4,5,30000,153,1,1,1,293615
6,1,13,1,1,13,0,0,,,1,0,0,1,1,1,30000,163,1,1,1,261315
7,1,11,22,0,,,1,13,0,0,0,0,1,,13,60000,180,1,1,1,221700
10,0,,,0,,,0,,,0,0,0,1,5,,,199,1,,1,226721
10,1,14,0,1,10,5,1,14,27,0,0,0,1,,26,,199,1,1,1,311638
8,1,12,2,1,9,14,1,13,15,0,0,1,2,,26,,177,1,1,1,291833
6,0,,,0,,,0,,,1,0,0,1,1,1,90254,155,5,1,1,293615
7,0,,,1,11,1,0,,,1,0,0,2,1,,,156,2,,1,320975
6,0,,,1,7,0,0,,,0,0,0,2,2,2,,160,2,1,1,182876
10,0,,,0,,,0,,,1,0,0,1,1,18,,204,1,1,1,333381
9,0,,,0,,,0,,,1,0,0,1,1,18,,186,1,1,1,292187
7,0,,,0,,,0,,,1,0,0,2,1,18,,165,1,1,1,301568
9,0,,,0,,,0,,,1,0,0,2,5,1,,185,4,1,1,167200
10,0,,,0,,,0,,,1,0,0,1,2,2,,203,4,1,1,211648
9,0,,,1,16,0,1,15,0,1,0,0,2,2,2,,196,1,1,1,159993
9,1,15,0,1,13,3,1,13,0,1,0,0,1,5,1,,198,4,4,1,240891
10,1,14,5,1,15,0,0,,,1,0,0,2,5,,,206,1,,1,235498
8,1,13,0,0,,,0,,,0,0,0,1,5,,,182,1,,1,235556
10,0,,,0,,,0,,,1,0,0,1,2,,,201,4,,1,211648
10,0,,,0,,,0,,,0,0,0,2,2,2,3000,202,4,2,1,159993
10,0,,,1,15,0,0,,,1,0,0,2,1,17,,187,1,1,1,283535
10,0,,,0,,,0,,,1,0,0,2,4,22,10000,200,1,1,1,351115
7,1,12,5,1,12,5,1,13,7,0,0,0,2,1,15,90254,167,5,2,1,301673
7,0,,,0,,,0,,,1,0,0,1,1,1,9600,168,1,1,1,279644
6,0,,,1,9,2,0,,,0,1,0,1,1,4,,157,1,1,1,314209
10,1,14,10,1,14,5,1,15,0,1,1,0,1,5,3,6000,204,2,3,1,304288
7,1,13,1,1,13,7,1,14,0,1,1,0,1,1,1,8000,187,1,1,1,278173
9,0,,,0,,,0,,,0,0,0,1,5,15,45000,195,3,2,1,266986
6,1,12,0,0,,,0,,,0,1,0,2,5,15,45000,159,6,1,1,293291
7,1,12,0,0,,,0,,,1,0,0,2,5,1,26000,156,1,1,1,194558
8,1,12,10,1,13,0,1,13,0,1,0,0,2,1,1,35000,176,1,1,1,302350
10,0,,,0,,,0,,,0,0,0,2,5,1,,196,1,1,1,229632
8,0,,,0,,,0,,,1,0,0,1,5,1,30000,184,1,1,1,229633
5,0,,,0,,,0,,,0,0,0,2,5,,,148,1,,1,194558
9,1,16,1,1,15,1,1,15,1,1,0,0,1,1,1,,196,1,5,1,282974
7,0,,,0,,,0,,,1,0,0,1,1,17,,170,1,1,1,266849
6,0,,,0,,,0,,,1,0,0,2,1,1,,148,4,2,1,191767
9,0,,,1,15,3,0,,,1,0,0,1,1,1,14000,193,2,3,1,226340
5,0,,,0,,,0,,,0,0,0,2,1,1,14000,150,2,1,1,191767
8,1,14,1,1,4,6,1,4,0,1,1,1,1,1,1,,182,3,1,1,290925
9,0,,,0,,,0,,,0,0,0,2,5,1,11000,191,4,1,1,160697
8,0,,,0,,,0,,,1,0,0,2,1,1,,185,1,1,1,178498
9,0,,,0,,,0,,,0,0,0,2,5,12,,189,1,1,1,157225
7,0,,,0,,,0,,,0,0,0,1,5,12,,169,1,1,1,198716
6,0,,,0,,,0,,,1,0,0,2,5,12,,155,1,1,1,187624
9,1,12,0,1,12,1,1,13,0,1,0,0,1,,1,,200,1,2,1,226520
8,1,15,2,0,,,0,,,1,0,0,1,,1,,183,1,2,1,221503
9,0,,,1,15,1,0,,,1,0,0,2,5,,,193,1,,1,157225
9,0,,,0,,,0,,,0,0,0,1,5,1,,202,1,1,1,226520
8,0,,,0,,,0,,,0,0,0,2,5,1,,182,1,1,1,174642
11,0,,,0,,,0,,,0,0,0,1,,,,195,4,,1,221450
7,1,13,30,0,,,1,13,10,0,0,0,1,5,,,170,4,,1,198716
7,0,,,0,,,0,,,1,0,0,2,5,1,,163,1,1,1,187364
7,0,,,0,,,0,,,0,0,0,2,5,1,,163,1,1,1,187364
6,0,,,0,,,0,,,1,0,0,2,5,1,,152,1,1,1,187624
9,1,14,0,1,14,6,0,,,1,1,1,2,1,1,6000,196,1,7,1,236205
7,1,12,0,1,12,0,0,,,1,0,0,1,1,1,6000,162,1,2,1,211958
9,0,,,0,,,0,,,1,0,0,2,1,13,7500,192,2,3,1,167702
7,1,12,14,1,14,1,1,13,0,1,1,1,2,1,13,7500,178,2,2,1,186279
8,0,,,0,,,0,,,1,0,0,1,1,1,6000,176,4,2,1,226866
6,0,,,0,,,0,,,1,0,0,1,3,1,,152,1,1,1,197829
7,0,,,0,,,0,,,1,0,0,1,5,1,9000,162,4,1,1,203528
9,1,15,0,0,,,0,,,1,0,0,1,5,,,203,3,,1,232004
8,0,,,0,,,0,,,1,0,0,1,5,,,178,1,,1,226866
7,0,,,0,,,0,,,1,0,0,2,5,1,8000,171,1,1,1,191901
7,0,,,0,,,0,,,0,0,0,2,5,1,,183,1,2,1,161032
7,0,,,0,,,0,,,1,0,0,2,5,1,,168,1,2,1,191901
9,0,,,0,,,0,,,1,0,0,2,5,1,,195,4,2,1,161032
8,0,,,0,,,0,,,1,0,0,1,5,1,,178,4,2,1,226866
8,0,,,0,,,0,,,1,0,0,2,5,1,4000,186,4,2,1,161032
6,0,,,0,,,0,,,1,0,0,2,5,1,4000,151,4,1,1,192167
6,1,12,1,1,10,2,0,,,1,0,0,1,5,,,162,4,,1,203528
6,0,,,0,,,0,,,1,0,0,2,5,1,,151,1,1,1,192167
9,0,,,0,,,0,,,1,0,0,2,5,1,,189,9,2,1,161032
9,0,,,0,,,0,,,1,0,0,2,5,1,,187,1,1,1,178870
8,0,,,0,,,0,,,0,0,0,2,5,,,195,4,,1,161032
10,0,,,0,,,0,,,1,1,0,1,5,1,,201,1,1,1,283114
7,0,,,0,,,0,,,0,0,0,2,5,1,,171,1,1,1,234176
8,0,,,0,,,0,,,0,0,0,2,5,1,3000,180,4,5,1,218275
7,0,,,0,,,0,,,0,0,0,2,5,,,165,1,,1,195845
9,0,,,0,,,0,,,1,0,0,1,5,13,30000,193,3,1,1,230488
8,0,,,0,,,0,,,1,0,0,1,2,,,178,4,,1,176938
8,1,14,0,1,14,0,1,14,0,1,0,0,2,5,,,180,5,,1,181770
7,0,,,0,,,0,,,1,0,0,2,1,1,,172,1,1,1,274657
8,0,,,1,15,2,0,,,1,0,0,2,1,,,187,1,,1,170305
11,1,14,0,1,14,3,1,15,0,0,1,0,2,5,1,15000,205,4,2,1,215950
7,0,,,0,,,0,,,1,0,0,1,5,1,15000,159,4,2,1,182965
7,0,,,0,,,0,,,1,0,0,1,2,1,,164,8,1,1,185877
10,0,,,1,17,1,0,,,1,0,0,1,5,1,40000,207,4,1,1,221619
8,0,,,0,,,0,,,0,0,0,2,5,1,40000,177,4,1,1,170864
8,0,,,0,,,0,,,0,0,0,1,4,,,175,,,1,455037
10,0,,,1,15,0,0,,,0,0,0,2,1,1,35000,201,1,1,1,348609
6,0,,,0,,,0,,,0,0,0,1,1,1,35000,156,1,1,1,311966
8,1,14,30,1,14,1,1,13,0,1,1,1,2,1,4,34000,185,4,1,1,341823
8,0,,,0,,,0,,,1,0,0,2,1,2,26000,173,4,1,1,341823
7,0,,,0,,,0,,,0,0,0,1,5,4,20000,173,1,1,1,333693
6,0,,,0,,,0,,,0,0,0,1,5,4,20000,151,1,1,1,343910
6,1,13,3,0,,,0,,,1,0,0,2,4,,,162,1,,1,330189
9,0,,,0,,,0,,,0,0,0,1,5,,,186,1,,1,319918
8,0,,,0,,,0,,,0,,,2,1,,,173,1,,1,193280
6,0,,,0,,,0,,,0,,,1,1,,,152,1,,1,199251
6,0,,,0,,,0,,,0,0,0,1,1,,,153,1,,1,199251
9,0,,,0,,,0,,,1,0,0,2,5,1,,194,1,1,1,273076
10,1,14,0,1,14,0,1,15,0,0,0,0,2,1,5,,204,1,1,1,338162
8,0,,,0,,,0,,,0,0,0,2,1,1,24000,176,4,1,1,180156
8,0,,,0,,,0,,,1,0,0,1,1,1,4200,182,4,1,1,300324
7,0,,,0,,,0,,,0,0,0,1,1,1,4200,176,9,3,1,300324
7,0,,,0,,,0,,,1,1,0,1,1,1,4200,164,4,1,1,275470
8,0,,,0,,,0,,,1,0,0,1,1,1,,183,1,1,1,287926
5,0,,,0,,,0,,,1,0,0,2,1,1,800,153,2,1,1,316294
6,0,,,0,,,0,,,1,1,0,1,5,14,60000,151,1,1,1,203795
8,0,,,0,,,0,,,1,0,0,1,1,3,48000,175,4,1,1,300324
6,0,,,0,,,0,,,1,0,0,2,4,,,152,1,,1,299776
9,0,,,0,,,0,,,0,0,0,1,1,1,,187,1,1,1,221450
7,0,,,1,9,0,0,,,0,0,0,2,2,2,7000,154,4,1,1,170798
10,0,,,0,,,0,,,1,0,0,1,5,1,5100,203,4,1,1,226520
10,1,16,3,1,16,2,0,,,0,0,0,1,1,,,206,1,,1,226520
8,0,,,0,,,0,,,0,0,0,2,1,1,5000,192,1,2,1,157225
8,0,,,1,13,11,0,,,1,0,0,1,1,1,5000,178,1,2,1,221503
8,0,,,0,,,0,,,0,0,0,2,5,1,,194,1,1,1,157225
7,0,,,1,13,0,0,,,1,0,0,2,5,1,,170,2,2,1,187364
7,1,13,2,0,,,1,13,0,1,1,0,1,5,1,,170,2,2,1,198716
8,0,,,0,,,0,,,1,0,0,1,1,,,187,1,,1,216746
6,0,,,0,,,0,,,0,0,0,2,1,,,161,1,,1,183384
10,0,,,0,,,0,,,0,0,0,2,1,,,203,10,,1,216745
9,1,12,0,1,11,1,0,,,1,0,0,1,5,,,198,4,,1,216746
7,1,11,0,1,12,0,0,,,1,0,0,1,5,,,177,4,,1,194495
7,0,,,0,,,0,,,0,0,0,1,5,1,5000,171,2,1,1,194495
9,1,13,0,1,16,0,1,16,0,1,0,0,2,1,4,21600,202,4,1,1,320849
8,0,,,1,11,1,1,14,8,1,0,0,1,1,,,189,1,,1,216746
8,1,12,0,1,13,0,0,,,1,0,0,1,1,1,9000,191,1,1,1,216798
6,0,,,1,12,0,0,,,1,1,1,1,1,1,9000,172,1,1,1,194495
8,0,,,1,15,1,0,,,0,0,0,1,1,13,1200,182,1,1,1,367866
9,0,,,0,,,0,,,0,0,0,2,1,2,50000,178,3,4,1,393055
8,0,,,0,,,0,,,0,0,0,2,5,1,,180,4,2,1,235424
8,0,,,0,,,0,,,1,0,0,2,1,13,,186,1,1,1,393055
10,0,,,0,,,0,,,1,0,0,2,1,,,215,1,,1,230487
8,0,,,0,,,0,,,1,0,0,2,1,,,182,1,,1,195012
7,0,,,0,,,0,,,1,0,0,2,4,,,182,1,,1,293147
9,1,13,0,1,14,0,1,13,0,1,0,0,2,1,,,185,4,,1,163642
10,0,,,0,,,0,,,1,0,0,2,4,,,203,1,,1,341192
7,1,12,1,1,11,2,1,11,1,1,0,1,1,1,,,171,1,,1,230544
8,1,14,0,1,14,2,1,12,0,0,1,0,1,1,1,26660,182,4,3,1,304047
7,1,12,0,0,,,0,,,1,0,0,2,1,1,26660,164,4,1,1,300854
11,1,15,5,1,14,4,1,15,0,0,0,0,1,,8,30000,203,4,1,1,221154
8,0,,,0,,,0,,,0,0,0,2,,8,30000,183,4,1,1,170505
9,0,,,0,,,0,,,0,0,0,2,,,,195,1,,1,170505
6,1,11,0,0,,,0,,,0,0,0,2,2,2,,158,1,2,1,166752
6,0,,,0,,,0,,,0,0,0,1,,6,25000,163,4,1,1,194202
9,0,,,0,,,0,,,1,0,0,1,1,1,,194,6,1,1,266689
9,0,,,1,14,0,0,,,0,1,0,1,2,,,189,4,,1,192168
10,1,14,28,1,15,1,1,15,1,1,0,0,1,4,7,,203,1,2,1,338474
7,0,,,1,13,0,0,,,1,0,0,1,1,9,,161,1,1,1,318899
6,1,12,0,0,,,0,,,1,0,0,2,1,13,,150,1,1,1,325879
8,1,14,0,0,,,1,15,0,0,0,1,1,1,1,,186,3,2,1,296651
6,0,,,1,10,2,0,,,0,0,0,1,1,15,,159,1,1,1,318899
9,0,,,0,,,0,,,0,0,0,1,4,13,,186,1,1,1,296651
8,0,,,1,14,0,0,,,1,0,0,1,1,1,50000,186,2,2,1,296651
6,0,,,1,12,0,0,,,0,1,0,1,1,1,50000,164,2,2,1,283817
8,1,13,0,1,13,0,1,13,0,1,0,0,1,1,3,7200,186,2,3,1,261751
6,0,,,0,,,0,,,1,0,0,1,1,4,12738,156,4,1,1,281381
8,0,,,0,,,0,,,1,0,0,2,1,6,34500,176,4,1,1,279674
9,1,14,5,1,11,3,1,12,10,1,1,1,2,5,1,32831,184,1,1,1,150807
8,0,,,1,13,0,0,,,0,0,0,1,1,1,,180,1,1,1,294435
7,0,,,0,,,0,,,1,0,0,2,1,4,38000,159,4,1,1,310092
9,0,,,0,,,0,,,1,0,0,2,1,12,,190,1,1,1,259315
6,0,,,1,11,2,1,12,0,1,1,0,1,1,12,,155,1,1,1,287368
7,0,,,0,,,0,,,0,0,0,2,5,1,3000,170,1,1,1,183541
8,1,10,25,0,,,1,12,0,0,0,1,1,1,12,2220,179,2,1,1,278831
7,0,,,1,13,0,0,,,1,0,0,1,1,3,0,162,1,1,1,255755
8,1,13,0,0,,,0,,,1,0,0,1,5,1,14000,178,2,1,1,216983
8,0,,,0,,,0,,,1,0,0,2,5,,,176,1,,1,171077
10,1,14,1,1,14,1,1,13,5,1,1,1,1,1,1,1000,203,1,1,1,305008
9,1,12,0,1,13,1,1,14,0,1,0,0,1,1,1,1000,184,1,1,1,267320
10,0,,,0,,,0,,,1,0,0,1,1,6,20000,193,1,1,1,267320
9,0,,,0,,,0,,,1,0,0,2,1,6,20000,181,1,1,1,285624
9,0,,,1,13,0,1,14,0,0,0,0,1,1,1,12000,196,9,3,1,305008
7,0,,,1,10,0,0,,,1,0,0,1,1,1,12000,160,4,1,1,255755
9,0,,,0,,,0,,,1,0,0,2,5,1,35000,185,1,1,1,154016
6,0,,,0,,,0,,,1,0,0,2,5,1,35000,169,1,1,1,183541
8,1,14,25,1,9,0,1,12,0,1,1,0,1,4,1,12000,183,9,1,1,267320
8,1,14,0,1,14,0,1,14,0,1,0,0,1,1,25,55000,184,1,1,1,267320
6,1,12,0,0,,,0,,,1,0,0,1,1,25,55000,155,1,1,1,287368
7,1,14,0,1,14,0,0,,,1,0,0,1,1,1,26000,171,1,1,1,278831
10,0,,,0,,,1,14,0,1,0,0,2,1,4,,202,1,1,1,321744
7,0,,,0,,,0,,,1,0,0,1,1,4,,167,1,1,1,256251
8,0,,,0,,,0,,,1,0,0,1,5,14,,179,1,1,1,279371
6,0,,,0,,,0,,,0,0,0,2,5,14,,160,1,1,1,276438
9,1,15,3,1,13,0,1,14,0,1,0,0,2,1,1,26000,185,4,2,1,259817
8,0,,,0,,,0,,,1,0,0,2,1,,,182,1,,1,275072
7,0,,,0,,,0,,,0,0,0,2,1,,,167,1,,1,292668
11,1,14,0,1,15,0,1,16,0,1,0,0,1,1,1,,210,2,10,1,235380
8,0,,,0,,,0,,,0,0,0,2,1,1,,174,2,4,1,194693
7,1,5,0,1,13,0,0,,,1,1,0,1,1,12,,166,4,1,1,271296
7,1,6,0,1,7,0,0,,,0,0,0,1,1,12,,166,4,1,1,271296
7,0,,,0,,,0,,,1,0,0,1,1,2,24000,162,1,3,1,271296
8,0,,,1,13,0,0,,,0,0,0,2,1,11,8000,174,4,1,1,181473
7,0,,,1,12,30,0,,,0,0,0,2,1,11,8000,152,4,1,1,194963
9,0,,,1,14,0,0,,,0,0,0,2,1,1,,189,1,2,1,163375
9,1,15,2,1,14,1,1,16,1,1,1,0,2,2,2,,204,8,4,1,156333
8,1,13,0,1,13,2,1,14,1,1,1,0,2,2,2,,185,8,4,1,194795
8,1,15,30,1,14,10,1,13,0,0,0,0,2,1,2,11618,192,4,2,1,275072
7,1,12,0,0,,,1,12,0,1,0,0,2,1,2,11618,170,4,1,1,302980
10,0,,,1,15,2,0,,,0,0,0,1,1,1,20000,194,1,4,1,230112
9,0,,,1,15,0,0,,,0,0,0,2,1,1,4800,191,2,4,1,163375
5,0,,,0,,,0,,,0,0,0,1,1,,,150,1,,1,188764
9,0,,,0,,,0,,,1,0,0,2,1,,,207,4,,1,216417
8,0,,,0,,,0,,,0,1,0,2,1,,,184,4,,1,170674
6,0,,,0,,,0,,,0,0,0,1,1,1,8000,156,1,5,1,188764
10,0,,,0,,,0,,,0,0,0,2,1,1,25000,195,1,5,1,153653
8,1,12,1,1,12,0,1,11,1,1,1,0,2,1,1,36000,172,4,2,1,183108
10,1,12,30,1,12,0,1,12,0,0,0,0,1,1,11,11157,203,4,3,0,332110
8,1,9,30,1,11,2,1,12,30,0,0,0,2,1,11,11157,179,4,3,0,311004
7,0,,,0,,,0,,,0,0,0,1,1,3,25000,169,2,2,0,278481
8,1,13,2,1,13,3,1,14,0,1,0,1,2,1,8,90254,181,1,1,1,279674
9,1,13,30,1,14,15,1,12,30,1,1,1,2,1,2,52000,188,1,2,1,253912
6,1,12,0,0,,,0,,,0,0,0,1,1,2,52000,156,1,1,1,281381
6,0,,,0,,,0,,,0,0,0,1,1,3,,159,1,1,1,281381
7,1,10,10,0,,,1,12,0,1,0,1,1,1,27,6000,160,1,2,1,278481
9,1,14,0,1,9,0,1,14,0,1,1,0,2,1,2,,203,5,3,1,229749
8,0,,,0,,,0,,,1,0,0,2,1,1,5000,182,1,2,0,187057
6,0,,,1,9,0,0,,,1,0,0,1,1,1,5000,155,1,1,0,206883
7,0,,,1,8,0,0,,,1,0,0,2,1,1,0,159,3,3,0,200684
8,0,,,1,14,0,0,,,1,0,0,1,1,1,32000,185,1,1,0,237192
8,0,,,0,,,0,,,0,0,0,1,1,1,13000,169,1,1,0,212843
2,1,11,0,0,,,0,,,0,0,0,1,1,1,7900,208,9,2,0,242622
11,1,14,0,1,15,1,0,,,1,0,0,1,1,1,1500,204,1,2,0,242622
10,0,,,0,,,0,,,0,0,0,2,1,1,8000,194,1,1,0,168402
9,0,,,1,11,0,0,,,0,0,0,1,1,1,8000,181,1,1,0,237250
9,1,12,0,1,15,1,1,14,0,1,0,0,2,1,1,,201,1,2,0,237191
8,0,,,0,,,0,,,0,0,0,1,1,1,,178,1,2,0,237250
8,0,,,0,,,0,,,1,0,0,2,1,1,1300,177,5,2,0,187057
8,0,,,0,,,0,,,0,0,0,1,1,13,,174,,6,1,298419
8,0,,,1,12,0,0,,,1,0,0,1,1,1,49000,177,1,3,1,298419
7,0,,,0,,,0,,,0,0,0,2,1,1,,152,1,1,1,314288
9,0,,,0,,,0,,,0,0,0,1,1,18,13000,190,4,1,1,286100
9,0,,,0,,,0,,,0,0,0,1,1,12,35000,191,1,1,1,286100
7,0,,,1,11,0,0,,,1,0,0,2,1,12,35000,162,1,2,1,295286
7,0,,,1,13,0,0,,,0,0,0,2,1,12,35000,162,1,1,1,295286
9,0,,,1,15,3,0,,,1,0,0,2,1,8,,197,3,1,1,343681
9,0,,,1,14,0,0,,,1,0,0,2,1,1,,189,5,1,1,277532
8,0,,,0,,,0,,,0,0,0,1,1,4,2300,176,1,1,1,278482
8,1,13,0,1,15,1,1,15,0,0,0,0,2,1,1,,183,1,1,1,153824
7,0,,,0,,,0,,,0,0,0,1,1,1,33000,162,1,1,1,287009
9,0,,,1,8,0,0,,,0,1,0,2,1,1,26000,193,2,2,1,258991
9,0,,,0,,,0,,,1,0,0,1,1,1,19000,180,1,1,1,278482
10,0,,,0,,,0,,,1,0,0,2,1,4,10000,202,1,1,1,320720
10,0,,,0,,,0,,,0,0,0,1,1,5,,201,1,1,1,304626
8,0,,,1,14,0,0,,,0,0,0,1,1,5,,180,1,1,1,278482
8,1,14,15,1,14,0,1,15,0,0,0,0,1,5,21,,186,1,2,1,270715
7,1,12,5,1,13,7,1,13,3,1,0,0,1,5,21,,170,1,2,1,259003
9,1,16,15,0,,,0,,,1,0,0,1,2,2,35000,196,4,2,1,197436
7,0,,,0,,,0,,,1,0,0,1,1,1,20000,156,1,1,1,299732
9,1,15,0,1,13,8,0,,,1,1,0,1,1,1,17000,195,1,1,1,278822
8,0,,,1,13,1,0,,,1,0,0,1,1,1,17000,178,1,2,1,290828
6,0,,,0,,,0,,,1,0,0,2,1,1,17000,155,1,1,1,306293
8,0,,,0,,,0,,,1,0,0,2,1,21,,178,1,1,1,297913
7,0,,,0,,,0,,,1,0,0,2,1,21,,163,1,1,1,287774
6,0,,,0,,,0,,,1,0,0,1,1,1,45000,159,1,1,1,260248
10,1,15,10,1,8,2,1,15,0,0,0,0,2,1,1,8000,205,1,2,1,326762
10,0,,,1,15,0,0,,,1,0,0,2,1,4,6000,199,1,1,1,263870
8,0,,,0,,,0,,,1,0,0,1,5,1,25000,184,4,1,1,220794
10,0,,,0,,,0,,,1,0,0,1,5,,,205,1,,1,220741
6,0,,,0,,,0,,,,0,0,2,5,,,162,1,,1,187023
10,1,14,0,1,14,0,1,14,0,1,0,0,1,5,1,40000,200,1,1,1,225794
8,1,14,0,1,12,0,1,14,0,1,0,1,2,5,1,40000,177,1,1,1,174082
8,0,,,0,,,0,,,0,0,0,1,5,1,,174,1,1,1,232697
9,1,13,30,1,13,1,1,14,0,1,1,1,1,5,1,20000,204,1,1,1,221708
8,1,13,0,1,14,0,1,12,0,1,0,0,1,5,1,,185,4,1,1,216798
8,0,,,1,12,0,0,,,1,0,0,1,2,1,10000,168,4,2,1,185952
9,0,,,0,,,0,,,1,0,0,1,5,1,12000,195,1,1,1,216746
9,0,,,0,,,0,,,1,0,0,2,5,21,,191,1,4,1,259094
7,0,,,0,,,0,,,1,0,0,2,5,21,,174,1,1,1,285381
6,0,,,0,,,0,,,0,0,0,2,5,21,,158,1,1,1,293408
7,1,13,0,1,12,0,0,,,1,0,0,1,2,13,90254,171,3,2,1,185952
11,0,,,0,,,0,,,0,0,0,1,2,1,,217,1,1,1,221708
8,0,,,0,,,0,,,0,0,0,1,1,,,170,2,,1,240791
11,0,,,0,,,0,,,1,0,0,2,2,2,22000,211,1,2,1,144308
8,1,14,0,0,,,0,,,1,0,0,1,2,2,22000,177,1,1,1,163060
7,0,,,0,,,0,,,1,0,0,2,2,2,,163,8,1,1,172883
8,0,,,0,,,0,,,1,0,0,2,2,2,,195,4,2,1,179811
5,0,,,0,,,0,,,1,0,0,2,2,2,,150,1,1,1,163826
7,0,,,0,,,0,,,1,0,0,2,2,2,,171,4,1,1,172883
6,0,,,0,,,0,,,0,0,0,1,2,2,,152,4,1,1,196142
8,0,,,0,,,0,,,1,0,0,2,2,2,15000,179,4,2,1,188139
11,0,,,1,16,0,1,16,1,1,1,0,1,2,2,,207,5,1,1,190898
6,1,12,0,1,11,0,0,,,1,1,0,2,2,2,38000,158,4,2,1,169437
10,1,14,5,1,14,5,1,16,4,1,0,0,2,2,2,32500,197,2,1,1,149250
7,0,,,0,,,0,,,1,0,0,1,2,,,160,4,,1,182233
5,0,,,0,,,0,,,1,0,0,2,2,2,,150,1,1,1,163826
6,0,,,0,,,0,,,1,0,0,1,2,2,,171,2,2,1,182233
7,1,12,30,0,,,1,14,0,1,0,0,2,1,1,7200,175,4,2,1,289662
